date,book_gross_before,target_gross,multiplier,long_exposure,short_exposure,gross_return,cost,tax,net_return,turnover_oneway,bm_capped_names
2023-10-31,0.9166278769215153,0.4,0.4363821023460422,0.19999999999999998,-0.19999999999999998,0.0039289435007943485,0.0002460843593538532,6.237498164893577e-05,0.0036204841597915595,0.12304217967692659,0
2023-11-30,0.8220701420067089,0.4,0.4865764848527191,0.2,-0.2,0.0020323721286015844,0.00032049769546326726,8.967230296619828e-05,0.001622202130172119,0.16024884773163361,0
2023-12-31,0.8452041942172666,0.4,0.473258418186667,0.2,-0.2,-0.0005744132601366481,0.0003462474374099336,9.736842749451514e-05,-0.0010180291250410968,0.17312371870496682,0
2024-01-31,0.8641788121430602,0.4,0.46286716866853955,0.2,-0.19999999999999998,0.0022699739171516903,0.0002676944511475704,8.87071428180238e-05,0.001913572323186096,0.1338472255737852,0
2024-02-29,0.8954298475965377,0.4,0.4467128285634631,0.2,-0.2,0.0026978839645089665,0.00024270758381564372,5.429561122146983e-05,0.0024008807694718528,0.12135379190782186,0
2024-03-31,0.8460624978671711,0.4,0.4727783124867906,0.2,-0.2,0.0014357646896689495,0.00029579310236278695,8.771925029920845e-05,0.001052252337006954,0.14789655118139347,0
2024-04-30,0.7405409404978378,0.4,0.540145693675079,0.2,-0.19999999999999998,-0.00039159189622650615,0.0002651685470853633,7.940041645352027e-05,-0.0007361608597653898,0.13258427354268165,0
2024-05-31,0.8567891055463902,0.4,0.4668593442780912,0.2,-0.2,0.00154049746500649,0.00027858273930311806,7.835268418559851e-05,0.0011835620415177734,0.13929136965155903,0
2024-06-30,0.9254694387423293,0.4,0.4322130837119611,0.2,-0.2,0.0007337015655280164,0.00040298708644167293,0.00010839289177656465,0.00022232158730977876,0.20149354322083646,0
2024-07-31,0.9645049904871761,0.4,0.4147205083904834,0.2,-0.2,-0.0018083324485143998,0.00018929754550152955,6.272781756070461e-05,-0.002060357811576634,0.09464877275076478,0
2024-08-31,0.947350500096851,0.4,0.4222302093671842,0.20000000000000007,-0.2,-0.00033245795623927676,0.00027298328042604737,8.102920037746332e-05,-0.0006864704370427875,0.13649164021302368,0
2024-09-30,0.8677407494014456,0.4,0.4609671728288823,0.2,-0.2,0.0009064761954497116,0.0003541309565969499,8.505470933512833e-05,0.00046729052951763333,0.17706547829847494,0
