date,cew_return,ew_return,ew_all_return,ew_top50_return,cew_cumulative,ew_cumulative,ew_all_cumulative,ew_top50_cumulative
2012-12-31,0.0026685994936989344,0.001020309808758454,-0.001496097047354321,-0.002169128050061252,1.002668599493699,1.0010203098087584,0.9985039029526457,0.9978308719499388
2013-01-31,-0.009368998589527082,-0.008070954560507814,-0.012963842313857785,-0.00970959586814198,0.9932745987992795,0.9929411203741465,0.9855594558049959,0.9881423374385492
2013-02-28,-0.002442991733310584,-0.0018232121473381292,-0.003793194054858135,0.0018383353025315102,0.9908480371655055,0.9911307780618888,0.9818210375365273,0.9899588743813885
2013-03-31,-0.0012266265267930096,0.0008136847529394354,0.005750287847492911,0.005725403474767568,0.9896326366790975,0.9919372460641667,0.9874667911170865,0.9956267883606488
2013-04-30,0.0018892109203328471,-0.0018933449492793543,-0.004304810951293015,0.0008361306053077769,0.9915022614634293,0.9900591666893289,0.9832159332606475,0.9964592623898614
2013-05-31,-0.007314306090770742,-0.009852182982080597,-0.016765054680076073,-0.010709717668182898,0.9842501104333944,0.9803049226160194,0.9667322643772107,0.9857874650218202
2013-06-30,0.012061283262850239,0.01330879016890027,0.009749073539947563,0.018095009089579416,0.9961214298168232,0.9933515951326559,0.9761570083160641,1.0036252981617837
2013-07-31,0.0012866266611801175,-0.0018788021763051534,-0.004925652918533301,-0.000941841414308007,0.9974030662061985,0.9914852839938845,0.9713487976991053,1.0026800422915276
2013-08-31,-0.011759818216482611,-0.011929629952786415,-0.00492092971199504,-0.017710573756917737,0.9856737874590512,0.9796572314522041,0.9665688585397971,0.9849220034479341
2013-09-30,-0.01337732683249207,-0.014640327269803676,-0.01175263798973266,-0.015275106471244573,0.9724881070539911,0.9653147289715139,0.9552091246532297,0.9698772149793955
2013-10-31,0.011226656091758661,0.01303444656650668,0.015003673580961366,0.012725986557044653,0.9834058965852117,0.977897072226155,0.9695407705610826,0.9822198593792072
2013-11-30,-0.004706991254918308,-0.006272277330055779,-0.003878181433114872,-0.0038990954868223238,0.97877701362995,0.9717634305889029,0.9657807155460446,0.9783900903584345
2013-12-31,0.01722073098276175,0.017013056841666898,0.01228402658867175,0.013558031561100298,0.9956322692737821,0.9882960970701651,0.9776443915346386,0.991655134082582
